"units","variable","hour","day","ref","refWeekend","floor","zone","subzone","sdTimes","value","time","min","max"
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",23,"10",26.7,25.35,"2","3","",-0.87161931817188,24,"23:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",3,"10",26.7,25.35,"2","3","",0,26.7,"03:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:00:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:20:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",21,"10",24,25.35,"2","3","",0,24,"21:25:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",22,"10",26.475,25.35,"2","3","",-0.79898437499089,24,"22:50:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",22,"10",26.475,25.35,"2","3","",-0.79898437499089,24,"22:15:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",22,"10",26.475,25.35,"2","3","",-0.79898437499089,24,"22:55:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",22,"10",26.475,25.35,"2","3","",-0.79898437499089,24,"22:10:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",22,"10",26.475,25.35,"2","3","",-0.79898437499089,24,"22:30:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",22,"10",26.475,25.35,"2","3","",-0.79898437499089,24,"22:05:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",22,"10",26.475,25.35,"2","3","",-0.79898437499089,24,"22:45:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",22,"10",26.475,25.35,"2","3","",-0.79898437499089,24,"22:35:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",22,"10",26.475,25.35,"2","3","",-0.79898437499089,24,"22:40:00",12.7079,26.7
"C","F_2_Z_3..Thermostat.Cooling.Setpoint",22,"10",26.475,25.35,"2","3","",-0.79898437499089,24,"22:25:00",12.7079,26.7
