"units","variable","hour","day","ref","refWeekend","floor","zone","subzone","sdTimes","value","time","min","max"
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0982,"11:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0952,"11:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0979,"11:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1075,"11:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0975,"11:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0999,"11:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0976,"11:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0977,"11:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1122,"11:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1118,"11:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1093,"11:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1079,"11:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0982,"11:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0952,"11:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0979,"11:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1075,"11:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0975,"11:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0999,"11:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0976,"11:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0977,"11:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1122,"11:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1118,"11:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1093,"11:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1079,"11:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0982,"11:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0952,"11:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0979,"11:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1075,"11:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0975,"11:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0999,"11:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0976,"11:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0977,"11:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1122,"11:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1118,"11:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1093,"11:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1079,"11:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0982,"11:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0952,"11:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0979,"11:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1075,"11:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0975,"11:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0999,"11:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0976,"11:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0977,"11:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1122,"11:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1118,"11:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1093,"11:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1079,"11:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0982,"11:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0952,"11:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0979,"11:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1075,"11:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0975,"11:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0999,"11:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0976,"11:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0977,"11:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1122,"11:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1118,"11:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1093,"11:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1079,"11:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0982,"11:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0952,"11:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0979,"11:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1075,"11:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0975,"11:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0999,"11:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0976,"11:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0977,"11:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1122,"11:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1118,"11:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1093,"11:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1079,"11:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0982,"11:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0952,"11:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0979,"11:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1075,"11:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0975,"11:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0999,"11:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0976,"11:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.0977,"11:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1122,"11:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",11,"10",0.112291666666667,0.1293875,"2","all","",-0.0746736931525747,0.1118,"11:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0,"00:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3296,"00:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3821,"00:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3622,"00:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.385,"00:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3852,"00:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3823,"00:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0,"00:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3296,"00:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3821,"00:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3622,"00:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.385,"00:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3852,"00:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3823,"00:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0,"00:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3296,"00:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3821,"00:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3622,"00:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.385,"00:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3852,"00:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3823,"00:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0,"00:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3296,"00:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3821,"00:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3622,"00:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.385,"00:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3852,"00:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3823,"00:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0,"00:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3296,"00:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3821,"00:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3622,"00:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.385,"00:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3841,"00:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3852,"00:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3823,"00:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0,"00:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3296,"00:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3821,"00:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3622,"00:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"10",0.3460875,0.215354166666667,"2","all","",-0.00387028287681007,0.3842,"00:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3824,"01:35:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.385,"01:50:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3263,"01:30:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3851,"01:55:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3846,"01:40:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3848,"01:45:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0,"01:25:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3846,"01:20:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3842,"01:00:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3843,"01:05:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3845,"01:15:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3844,"01:10:00",0,0.3894
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"10",0.3483375,0.2159125,"2","all","",-0.00640710694732452,0.3824,"01:35:00",0,0.3894
